"|","|__id","|__name","|__members","|__sp","|__buy_average","|__buy_quantity","|__sell_average","|__sell_quantity","|__overall_average","|__overall_quantity"
"893","893","Rune arrow(p)","True","400","0","0","0","0","0","0"
"946","946","Knife","False","6","68","6","56","5","62","11"
"948","948","Bear fur","False","10","34","1","32","1","33","2"
"9140","9140","Iron bolts","True","2","0","0","0","0","0","0"
"9141","9141","Steel bolts","True","8","0","0","0","0","0","0"
"950","950","Silk","False","30","19","5","0","0","19","5"
"9142","9142","Mithril bolts","True","20","62","1828","59","121","62","1949"
"9143","9143","Adamant bolts","True","58","183","15313","185","2640","184","17953"
"952","952","Spade","False","3","185","9","159","12","170","21"
"9144","9144","Runite bolts","True","300","491","1301","489","3335","490","4636"
"9145","9145","Silver bolts","True","5","0","0","0","0","0","0"
"954","954","Rope","False","18","46","14","20","1","45","15"
"958","958","Grey wolf fur","True","50","0","0","0","0","0","0"
"960","960","Plank","False","1","259","2151","238","2","259","2153"
"962","962","Christmas cracker","False","1","0","0","37750","4","37750","4"
"970","970","Papyrus","True","10","206","15","0","0","206","15"
"973","973","Charcoal","False","45","256","3","237","1","251","4"
"975","975","Machete","True","40","0","0","0","0","0","0"
"981","981","Disk of returning","False","12","0","0","0","0","0","0"
"9174","9174","Bronze crossbow","True","73","0","0","0","0","0","0"
"983","983","Brass key","False","1","261","3","244","7","249","10"
"985","985","Tooth half of key","True","100","9564","117","9558","52","9562","169"
"9177","9177","Iron crossbow","True","157","0","0","0","0","0","0"
"987","987","Loop half of key","True","100","9881","133","9785","71","9848","204"
"9179","9179","Steel crossbow","True","360","0","0","0","0","0","0"
"9181","9181","Mith crossbow","True","783","666","1","0","0","666","1"
"989","989","Crystal key","True","150","20297","26","20016","15","20194","41"
"991","991","Muddy key","False","80","3500","1","0","0","3500","1"
"9183","9183","Adamant crossbow","True","1767","1255","1","1200","1","1227","2"
"993","993","Sinister key","True","80","0","0","33985","6","33985","6"
"9185","9185","Rune crossbow","True","16200","10129","236","9975","190","10060","426"
"9187","9187","Jade bolt tips","True","10","0","0","0","0","0","0"
"9188","9188","Topaz bolt tips","True","13","0","0","0","0","0","0"
"9189","9189","Sapphire bolt tips","True","17","0","0","0","0","0","0"
"9190","9190","Emerald bolt tips","True","33","0","0","50","29","50","29"
"9191","9191","Ruby bolt tips","True","67","0","0","100","88","100","88"
"9192","9192","Diamond bolt tips","True","133","182","11001","180","27","182","11028"
"9193","9193","Dragonstone bolt tips","True","667","201","2000","202","16299","202","18299"
"9194","9194","Onyx bolt tips","True","1000","8130","2","8155","3286","8155","3288"
"1005","1005","White apron","False","2","88","1","55","1","71","2"
"1007","1007","Red cape","False","2","0","0","0","0","0","0"
"1009","1009","Brass necklace","False","30","0","0","0","0","0","0"
"1011","1011","Blue skirt","False","2","100","2","0","0","100","2"
"1013","1013","Pink skirt","False","2","91","1","0","0","91","1"
"1015","1015","Black skirt","False","2","25","1","0","0","25","1"
"1017","1017","Wizard hat","False","2","302","3","285","3","293","6"
"1019","1019","Black cape","False","7","422","1","382","1","402","2"
"1021","1021","Blue cape","False","32","0","0","250","1","250","1"
"1023","1023","Yellow cape","False","32","0","0","0","0","0","0"
"1025","1025","Right eye patch","True","2","0","0","0","0","0","0"
"1027","1027","Green cape","False","32","645","2","502","2","573","4"
"1029","1029","Purple cape","False","32","0","0","0","0","0","0"
"1031","1031","Orange cape","False","32","0","0","400","1","400","1"
"1033","1033","Zamorak monk bottom","False","30","2666","3","2595","14","2607","17"
"1035","1035","Zamorak monk top","False","40","1033","30","1110","3","1040","33"
"1038","1038","Red partyhat","False","1","0","0","6741","4","6741","4"
"1040","1040","Yellow partyhat","False","1","0","0","4774","5","4774","5"
"1042","1042","Blue partyhat","False","1","0","0","32057","4","32057","4"
"1044","1044","Green partyhat","False","1","0","0","4425","4","4425","4"
"9236","9236","Opal bolts (e)","True","7","0","0","0","0","0","0"
"1046","1046","Purple partyhat","False","1","0","0","6664","5","6664","5"
"9238","9238","Pearl bolts (e)","True","15","3","1001","0","0","3","1001"
"9239","9239","Topaz bolts (e)","True","24","0","0","0","0","0","0"
"1048","1048","White partyhat","False","1","0","0","6201","1","6201","1"
"9240","9240","Sapphire bolts (e)","True","40","0","0","0","0","0","0"
"9241","9241","Emerald bolts (e)","True","59","127","2800","122","1166","125","3966"
"1050","1050","Santa hat","False","160","0","0","38119","42","38119","42"
"9242","9242","Ruby bolts (e)","True","138","202","1971","191","795","199","2766"
"9243","9243","Diamond bolts (e)","True","211","306","16164","304","780","306","16944"
"9244","9244","Dragonstone bolts (e)","True","1063","552","11701","545","6943","549","18644"
"1053","1053","Green halloween mask","False","15","0","0","11698","3","11698","3"
"9245","9245","Onyx bolts (e)","True","15000","8659","711","8627","12943","8629","13654"
"1055","1055","Blue halloween mask","False","15","0","0","9028","4","9028","4"
"1057","1057","Red halloween mask","False","15","0","0","16909","3","16909","3"
"1059","1059","Leather gloves","False","6","11","3","10","3","10","6"
"1061","1061","Leather boots","False","6","33","304","33","347","33","651"
"1063","1063","Leather vambraces","False","18","5","1","4","4","4","5"
"1065","1065","Green d'hide vamb","False","2500","1298","2","1277","4","1284","6"
"1067","1067","Iron platelegs","False","280","34","2","50","7","46","9"
"1069","1069","Steel platelegs","False","1000","401","2","400","21","400","23"
"1071","1071","Mithril platelegs","False","2600","1152","2","1203","9","1194","11"
"1073","1073","Adamant platelegs","False","6400","3624","2","3502","30","3509","32"
"1075","1075","Bronze platelegs","False","80","0","0","152","1","152","1"
"1077","1077","Black platelegs","False","1920","1167","3","979","4","1060","7"
"1079","1079","Rune platelegs","False","64000","38002","297","37899","567","37934","864"
"1081","1081","Iron plateskirt","False","280","48","1","0","0","48","1"
"1083","1083","Steel plateskirt","False","1000","0","0","0","0","0","0"
"1085","1085","Mithril plateskirt","False","2600","0","0","0","0","0","0"
"1087","1087","Bronze plateskirt","False","80","0","0","0","0","0","0"
"1089","1089","Black plateskirt","False","1920","0","0","0","0","0","0"
"1091","1091","Adamant plateskirt","False","6400","0","0","0","0","0","0"
"1093","1093","Rune plateskirt","False","64000","37945","3","37918","7","37926","10"
"9287","9287","Iron bolts (p)","True","2","0","0","0","0","0","0"
"1095","1095","Leather chaps","False","20","0","0","1","77","1","77"
"9288","9288","Steel bolts (p)","True","8","160","100","0","0","160","100"
"9289","9289","Mithril bolts (p)","True","20","0","0","0","0","0","0"
"1097","1097","Studded chaps","False","750","0","0","0","0","0","0"
"9290","9290","Adamant bolts (p)","True","58","0","0","0","0","0","0"
"9291","9291","Runite bolts (p)","True","300","580","289","0","0","580","289"
"1099","1099","Green d'hide chaps","False","3900","2132","2","2104","8","2109","10"
"9292","9292","Silver bolts (p)","True","5","0","0","0","0","0","0"
"1101","1101","Iron chainbody","False","210","71","2","68","19","68","21"
"9294","9294","Iron bolts (p+)","True","2","0","0","0","0","0","0"
"9295","9295","Steel bolts (p+)","True","8","0","0","0","0","0","0"
"1103","1103","Bronze chainbody","False","60","0","0","60","4","60","4"
"9296","9296","Mithril bolts (p+)","True","20","0","0","0","0","0","0"
"1105","1105","Steel chainbody","False","750","0","0","0","0","0","0"
"9297","9297","Adamant bolts (p+)","True","58","0","0","0","0","0","0"
"9298","9298","Runite bolts (p+)","True","300","0","0","0","0","0","0"
"1107","1107","Black chainbody","False","1440","0","0","0","0","0","0"
"9299","9299","Silver bolts (p+)","True","5","0","0","0","0","0","0"
"1109","1109","Mithril chainbody","False","1950","0","0","958","9","958","9"
"9301","9301","Iron bolts (p++)","True","2","0","0","0","0","0","0"
"9302","9302","Steel bolts (p++)","True","8","0","0","0","0","0","0"
"1111","1111","Adamant chainbody","False","4800","3963","1","0","0","3963","1"
"9303","9303","Mithril bolts (p++)","True","20","0","0","0","0","0","0"
"9304","9304","Adamant bolts (p++)","True","58","0","0","0","0","0","0"
"1113","1113","Rune chainbody","False","50000","29750","3","29546","39","29560","42"
"9305","9305","Runite bolts (p++)","True","300","0","0","0","0","0","0"
"9306","9306","Silver bolts (p++)","True","5","0","0","0","0","0","0"
"1115","1115","Iron platebody","False","560","147","2","126","10","130","12"
"1117","1117","Bronze platebody","False","160","0","0","45","6","45","6"
"1119","1119","Steel platebody","False","2000","992","6","0","0","992","6"
"1121","1121","Mithril platebody","False","5200","2759","126","2750","1","2759","127"
"1123","1123","Adamant platebody","False","16640","9563","219","9597","299","9582","518"
"1125","1125","Black platebody","False","3840","3483","4","3251","8","3328","12"
"1127","1127","Rune platebody","False","65000","38504","58","38516","211","38513","269"
"1129","1129","Leather body","False","21","0","0","17","229","17","229"
"1131","1131","Hardleather body","False","170","14","1","12","1","13","2"
"1133","1133","Studded body","False","850","0","0","0","0","0","0"
"1135","1135","Green d'hide body","False","7800","4350","153","4298","689","4307","842"
"1137","1137","Iron med helm","False","84","0","0","15","1","15","1"
"1139","1139","Bronze med helm","False","24","100","2","0","0","100","2"
"1141","1141","Steel med helm","False","300","0","0","48","3","48","3"
"1143","1143","Mithril med helm","False","780","216","2","0","0","216","2"
"9336","9336","Topaz bolts","True","22","0","0","0","0","0","0"
"1145","1145","Adamant med helm","False","1920","1250","1","954","26","964","27"
"9337","9337","Sapphire bolts","True","37","0","0","0","0","0","0"
"9338","9338","Emerald bolts","True","53","0","0","118","83","118","83"
"1147","1147","Rune med helm","False","19200","11139","1","11196","78","11195","79"
"9339","9339","Ruby bolts","True","125","299","2100","294","300","298","2400"
"9340","9340","Diamond bolts","True","192","365","92756","384","95165","375","187921"
"1149","1149","Dragon med helm","True","100000","59327","20","59175","99","59201","119"
"9341","9341","Dragonstone bolts","True","967","704","8181","690","126","703","8307"
"9342","9342","Onyx bolts","True","13633","8661","1","8637","4","8641","5"
"1151","1151","Black med helm","False","576","0","0","230","1","230","1"
"1153","1153","Iron full helm","False","154","73","2","43","5","51","7"
"1155","1155","Bronze full helm","False","44","0","0","36","29","36","29"
"1157","1157","Steel full helm","False","550","142","3","121","2","134","5"
"1159","1159","Mithril full helm","False","1430","0","0","653","1","653","1"
"1161","1161","Adamant full helm","False","3520","1805","104","1784","77","1796","181"
"1163","1163","Rune full helm","False","35200","20657","77","20646","429","20648","506"
"1165","1165","Black full helm","False","1056","527","3","516","3","522","6"
"1167","1167","Leather cowl","False","24","2","677","5","2","2","679"
"1169","1169","Coif","False","200","49","1","28","187","28","188"
"1171","1171","Wooden shield","False","20","0","0","100","16","100","16"
"1173","1173","Bronze sq shield","False","48","0","0","25","2","25","2"
"1175","1175","Iron sq shield","False","168","0","0","16","2","16","2"
"1177","1177","Steel sq shield","False","600","218","1","0","0","218","1"
"1179","1179","Black sq shield","False","1152","0","0","493","24","493","24"
"1181","1181","Mithril sq shield","False","1560","698","9","695","4","697","13"
"1183","1183","Adamant sq shield","False","3840","1900","36","1898","9","1899","45"
"9375","9375","Bronze bolts (unf)","True","1","0","0","0","0","0","0"
"1185","1185","Rune sq shield","False","38400","22663","3","22596","17","22606","20"
"9377","9377","Iron bolts (unf)","True","1","0","0","0","0","0","0"
"9378","9378","Steel bolts (unf)","True","1","0","0","0","0","0","0"
"9379","9379","Mithril bolts (unf)","True","1","0","0","0","0","0","0"
"1187","1187","Dragon sq shield","True","500000","0","0","301363","1","301363","1"
"9380","9380","Adamant bolts(unf)","True","1","0","0","200","24","200","24"
"1189","1189","Bronze kiteshield","False","68","0","0","57","1","57","1"
"9381","9381","Runite bolts (unf)","True","1","0","0","511","75","511","75"
"9382","9382","Silver bolts (unf)","True","1","0","0","0","0","0","0"
"1191","1191","Iron kiteshield","False","238","68","1","0","0","68","1"
"1193","1193","Steel kiteshield","False","850","0","0","300","15","300","15"
"1195","1195","Black kiteshield","False","1632","871","2","844","1","862","3"
"1197","1197","Mithril kiteshield","False","2210","1151","3","1114","34","1117","37"
"1199","1199","Adamant kiteshield","False","5440","3475","1","3009","23","3028","24"
"1201","1201","Rune kiteshield","False","54400","32210","12","32122","320","32125","332"
"1203","1203","Iron dagger","False","35","0","0","12","3","12","3"
"1205","1205","Bronze dagger","False","10","0","0","69","4","69","4"
"1207","1207","Steel dagger","False","125","0","0","17","9","17","9"
"1209","1209","Mithril dagger","False","325","0","0","100","1","100","1"
"1211","1211","Adamant dagger","False","800","0","0","262","2","262","2"
"1213","1213","Rune dagger","False","8000","4550","1","4493","93","4494","94"
"1215","1215","Dragon dagger","True","30000","17745","71","17546","107","17625","178"
"1217","1217","Black dagger","False","240","0","0","276","3","276","3"
